Status_of_checking_account,Duration_in_month,Credit_history,Purpose,Credit_amount,Savings_account_bonds,Present_employment_since,Installment_rate,Other_debtors,Present_residence_since,Property,Age,Other_installment_plans,Housing,Number_of_existing_credits,Job,Number_of_people_liable,Telephone,Foreign_worker,is_privileged,Risk,sex,age_cat
2.0,-1.2364778603818776,4.0,0.0,-0.7586002615059811,1.0,4.0,-0.8701833340815202,0.0,3.0,2.0,-0.6636892170890771,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0,1
0.0,0.2569530922366421,2.0,0.0,-0.0525490653791989,0.0,1.0,0.9184771676276684,0.0,0.0,1.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1,1
0.0,0.7547634097761486,2.0,1.0,0.1998146151641087,0.0,4.0,-0.8701833340815202,0.0,3.0,3.0,-0.1359744937211387,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1
2.0,-1.0705410878687087,2.0,4.0,-0.829488935815899,1.0,4.0,-0.8701833340815202,0.0,3.0,0.0,0.1278828679628304,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,2
1.0,-0.0749204527896956,4.0,4.0,-0.8195645214125105,1.0,1.0,0.9184771676276684,0.0,3.0,3.0,-0.2239269476157951,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2,1
0.0,-0.0749204527896956,2.0,0.0,-0.8224000683849072,0.0,1.0,0.9184771676276684,0.0,3.0,1.0,-0.9275465787730462,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
3.0,-0.9875727016121244,2.0,0.0,-0.7614358084783778,4.0,2.0,0.9184771676276684,2.0,3.0,1.0,-0.6636892170890771,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1
2.0,-0.738667542842371,4.0,1.0,-0.5441620217184795,2.0,2.0,-0.8701833340815202,0.0,1.0,2.0,-0.3118794015104515,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,-0.738667542842371,1.0,0.0,0.646767706688141,1.0,0.0,-1.7645135849361149,0.0,1.0,1.0,-0.3998318554051079,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2,1
3.0,0.2569530922366421,2.0,4.0,-0.6586472307289969,0.0,2.0,0.9184771676276684,0.0,1.0,1.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3,1
3.0,1.003668568545902,2.0,1.0,1.5619404920291808,1.0,4.0,0.9184771676276684,0.0,1.0,2.0,0.039930414068174,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,2.0,0.0,-0.9110109112723046,0.0,3.0,0.9184771676276684,0.0,1.0,0.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
3.0,0.7547634097761486,2.0,1.0,0.1161659794784056,0.0,2.0,-0.8701833340815202,0.0,1.0,3.0,-0.3998318554051079,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
2.0,-0.738667542842371,2.0,9.0,-0.4814255449542021,0.0,3.0,-0.8701833340815202,0.0,3.0,1.0,-0.9275465787730462,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,-0.90460431535554,3.0,4.0,-1.0145083757647846,0.0,2.0,0.9184771676276684,1.0,3.0,0.0,-1.3673088482463285,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3,0
3.0,-0.0749204527896956,2.0,0.0,-0.6022907346526122,4.0,1.0,0.9184771676276684,0.0,0.0,1.0,0.3037877757521432,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,2
0.0,-1.2364778603818776,4.0,0.0,-0.9436197014548668,0.0,3.0,0.9184771676276684,0.0,2.0,1.0,0.1278828679628304,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1,1
0.0,-1.2364778603818776,4.0,0.0,-0.7383969893276545,0.0,1.0,-0.8701833340815202,0.0,3.0,0.0,-0.1359744937211387,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2,1
3.0,0.7547634097761486,4.0,3.0,0.7275807954014474,0.0,1.0,-0.8701833340815202,0.0,3.0,1.0,-1.1914039404570154,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0
0.0,-1.2364778603818776,2.0,0.0,-0.8224000683849072,1.0,4.0,0.0241469167730741,0.0,1.0,1.0,-0.0480220398264823,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-1.2364778603818776,4.0,4.0,-0.9379486075100734,4.0,4.0,0.9184771676276684,0.0,3.0,3.0,-0.3118794015104515,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.0749204527896956,4.0,5.0,0.1998146151641087,0.0,4.0,0.0241469167730741,0.0,3.0,3.0,-0.0480220398264823,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.5727307703292022,2.0,4.0,-0.3371670927335192,0.0,2.0,-0.8701833340815202,0.0,1.0,0.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
0.0,1.7503840448551615,0.0,3.0,0.6956808919619843,0.0,2.0,0.0241469167730741,0.0,3.0,3.0,0.3037877757521432,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2,2
3.0,-0.0749204527896956,2.0,1.0,-0.2368596185849854,1.0,3.0,0.0241469167730741,0.0,3.0,2.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
1.0,-0.2408572253028645,2.0,4.0,-0.7649802421938737,0.0,2.0,0.9184771676276684,2.0,3.0,0.0,-1.3673088482463285,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1,1
1.0,0.0080479334668887,2.0,1.0,1.3212734427470096,0.0,1.0,-0.8701833340815202,0.0,2.0,2.0,-0.4877843092997643,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.4897623840726178,4.0,7.0,-0.6164684695145958,1.0,2.0,0.9184771676276684,0.0,2.0,2.0,-0.3998318554051079,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,-1.4024146328950464,4.0,4.0,-0.7079148593743898,0.0,3.0,-0.8701833340815202,0.0,0.0,0.0,-0.1359744937211387,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,0.7547634097761486,2.0,4.0,-0.5852774528182318,0.0,2.0,0.9184771676276684,0.0,3.0,2.0,-0.4877843092997643,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1
0.0,-1.2364778603818776,2.0,0.0,-0.9758740482658794,0.0,1.0,0.0241469167730741,0.0,3.0,0.0,-0.1359744937211387,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2,1
1.0,0.7547634097761486,2.0,7.0,-0.5952018672216204,0.0,3.0,0.0241469167730741,0.0,0.0,2.0,-0.3998318554051079,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1
1.0,-0.4897623840726178,2.0,0.0,-0.2269352041815969,1.0,2.0,-0.8701833340815202,0.0,3.0,2.0,-0.9275465787730462,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1,1
3.0,-0.738667542842371,3.0,1.0,-0.6267473272895339,0.0,2.0,0.9184771676276684,0.0,3.0,0.0,0.479692683541456,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3,1
3.0,0.2569530922366421,2.0,4.0,-0.694800454627055,1.0,3.0,0.9184771676276684,0.0,2.0,1.0,-1.3673088482463285,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,1
3.0,-0.0749204527896956,2.0,4.0,-0.3630414588566393,4.0,1.0,0.9184771676276684,0.0,1.0,2.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,0
2.0,-0.2408572253028645,4.0,7.0,-0.5714541613277979,0.0,1.0,-0.8701833340815202,0.0,0.0,2.0,-0.3998318554051079,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1
0.0,-1.2364778603818776,2.0,0.0,-0.7348525556121586,4.0,0.0,0.9184771676276684,0.0,2.0,1.0,0.8315024991200816,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1,2
1.0,-0.2408572253028645,4.0,3.0,0.1207737433085502,0.0,4.0,0.0241469167730741,0.0,3.0,1.0,0.1278828679628304,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1
0.0,1.7503840448551615,2.0,0.0,1.115696287248248,0.0,4.0,0.9184771676276684,0.0,3.0,3.0,-0.1359744937211387,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2,1
2.0,-0.2408572253028645,2.0,3.0,-0.0787778748738685,0.0,1.0,-1.7645135849361149,0.0,0.0,1.0,0.8315024991200816,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,-0.90460431535554,2.0,4.0,-0.7040159822873443,0.0,1.0,-1.7645135849361149,0.0,0.0,0.0,-1.1914039404570154,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3,0
3.0,-0.0749204527896956,3.0,0.0,-0.6373806284360215,0.0,4.0,0.9184771676276684,0.0,3.0,3.0,0.479692683541456,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,2
0.0,0.5058582510063954,2.0,3.0,0.4461527583910734,4.0,4.0,0.9184771676276684,0.0,3.0,1.0,-0.4877843092997643,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
2.0,-0.5727307703292022,2.0,3.0,-0.4261323789924662,0.0,2.0,-0.8701833340815202,0.0,0.0,0.0,-0.3998318554051079,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,1
3.0,-0.90460431535554,4.0,0.0,-0.7862468444868491,0.0,4.0,0.9184771676276684,0.0,3.0,0.0,0.5676451374361124,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2
0.0,-0.0749204527896956,3.0,0.0,-0.7500936205887909,0.0,0.0,0.9184771676276684,0.0,1.0,0.0,-0.0480220398264823,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2,1
3.0,0.2569530922366421,4.0,0.0,-0.4427912174552969,0.0,2.0,0.9184771676276684,0.0,3.0,2.0,0.1278828679628304,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1
3.0,-0.0749204527896956,2.0,4.0,-0.7004715485718485,0.0,3.0,0.0241469167730741,0.0,0.0,2.0,-0.3998318554051079,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,1.0,4.0,-1.0084828384484417,0.0,2.0,0.9184771676276684,0.0,3.0,0.0,-0.9275465787730462,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0
3.0,1.7503840448551615,4.0,1.0,1.564421595630028,4.0,3.0,-0.8701833340815202,0.0,0.0,3.0,-0.3118794015104515,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.90460431535554,4.0,5.0,-0.8546544151959198,4.0,3.0,0.9184771676276684,0.0,3.0,0.0,-1.1914039404570154,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
3.0,-1.2364778603818776,1.0,4.0,-0.6699894186185837,2.0,4.0,-0.8701833340815202,0.0,3.0,1.0,0.039930414068174,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,2.2481943623946683,2.0,4.0,1.3212734427470096,0.0,3.0,-1.7645135849361149,2.0,0.0,0.0,-0.1359744937211387,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,3,1
1.0,-0.90460431535554,4.0,0.0,-0.6423428356377158,1.0,1.0,0.9184771676276684,0.0,0.0,2.0,-0.6636892170890771,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,-1.0705410878687087,2.0,7.0,-0.8266533888435023,0.0,3.0,0.9184771676276684,0.0,3.0,1.0,0.7435500452254252,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1,2
1.0,-0.90460431535554,2.0,4.0,-0.7500936205887909,0.0,1.0,-0.8701833340815202,0.0,0.0,2.0,-1.1914039404570154,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,0
1.0,-0.2408572253028645,0.0,0.0,-0.352053714338602,1.0,1.0,0.0241469167730741,0.0,2.0,2.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1,1
3.0,0.0080479334668887,0.0,0.0,0.6138044731340292,4.0,2.0,-1.7645135849361149,0.0,3.0,1.0,-0.6636892170890771,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1,1
0.0,-0.0749204527896956,1.0,3.0,-0.2269352041815969,0.0,3.0,0.0241469167730741,0.0,3.0,2.0,-0.6636892170890771,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
1.0,-0.5727307703292022,4.0,3.0,-0.6597105608436457,0.0,1.0,-0.8701833340815202,0.0,1.0,0.0,-0.4877843092997643,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1
0.0,-0.0749204527896956,2.0,1.0,-0.4123090875020322,4.0,4.0,0.9184771676276684,0.0,3.0,3.0,0.1278828679628304,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2,2
0.0,-0.0749204527896956,1.0,4.0,-0.7018893220580468,0.0,3.0,0.9184771676276684,2.0,3.0,2.0,-0.9275465787730462,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0
2.0,-1.2364778603818776,3.0,4.0,-0.9173908919601972,0.0,1.0,-0.8701833340815202,0.0,0.0,1.0,-0.6636892170890771,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,0.7547634097761486,2.0,0.0,2.6408661150261312,4.0,2.0,-1.7645135849361149,0.0,3.0,3.0,-0.3118794015104515,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,1
1.0,-0.0749204527896956,3.0,9.0,0.1161659794784056,4.0,2.0,0.9184771676276684,0.0,1.0,1.0,-0.3118794015104515,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,-0.0749204527896956,3.0,4.0,-0.7004715485718485,1.0,3.0,0.0241469167730741,0.0,1.0,1.0,-1.1914039404570154,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1,0
0.0,-0.90460431535554,2.0,0.0,-0.7366247724699065,0.0,3.0,-0.8701833340815202,0.0,2.0,2.0,-0.3118794015104515,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1
3.0,-0.0749204527896956,4.0,4.0,-0.498793270160132,3.0,4.0,-0.8701833340815202,0.0,1.0,2.0,-0.3998318554051079,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,1.7503840448551615,2.0,4.0,-0.0525490653791989,4.0,3.0,0.9184771676276684,0.0,0.0,2.0,-0.1359744937211387,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
0.0,2.2481943623946683,2.0,4.0,1.2358525902035586,0.0,2.0,0.0241469167730741,0.0,1.0,2.0,-0.3998318554051079,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1,1
0.0,-0.0749204527896956,2.0,3.0,-0.3339771023895729,0.0,1.0,0.9184771676276684,0.0,3.0,0.0,-1.1914039404570154,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0
3.0,0.5058582510063954,4.0,4.0,0.2547533377542951,0.0,3.0,0.0241469167730741,1.0,1.0,2.0,-0.2239269476157951,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,0.2569530922366421,2.0,1.0,0.7662151229003527,4.0,0.0,-0.8701833340815202,0.0,3.0,1.0,-1.3673088482463285,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1,1
0.0,-0.738667542842371,2.0,9.0,-0.8954154029241226,0.0,2.0,0.9184771676276684,0.0,3.0,1.0,-1.1914039404570154,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0
1.0,-1.0705410878687087,2.0,4.0,-0.8340966996460436,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.6636892170890771,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.738667542842371,4.0,3.0,-0.4427912174552969,0.0,3.0,-0.8701833340815202,1.0,2.0,2.0,-0.9275465787730462,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
1.0,-0.738667542842371,2.0,4.0,-0.1209566360882697,0.0,3.0,-0.8701833340815202,0.0,0.0,0.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,0.2569530922366421,4.0,7.0,-0.4764633377525079,4.0,2.0,0.0241469167730741,0.0,1.0,2.0,-0.2239269476157951,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1
1.0,0.7547634097761486,4.0,0.0,-0.4427912174552969,0.0,1.0,0.9184771676276684,0.0,3.0,2.0,-0.6636892170890771,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1
3.0,0.2569530922366421,2.0,8.0,-0.8273622755866015,0.0,1.0,0.9184771676276684,0.0,2.0,2.0,-1.1914039404570154,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3,1
1.0,-0.5727307703292022,4.0,0.0,-0.8351600297606924,0.0,4.0,0.0241469167730741,2.0,2.0,0.0,-0.4877843092997643,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
1.0,-0.90460431535554,4.0,0.0,-0.3630414588566393,0.0,1.0,-1.7645135849361149,0.0,2.0,0.0,0.1278828679628304,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2,2
3.0,-0.9875727016121244,2.0,3.0,-0.6675083150177367,0.0,2.0,0.9184771676276684,0.0,1.0,0.0,-1.3673088482463285,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,0.7547634097761486,2.0,5.0,-0.5427442482322812,0.0,1.0,0.9184771676276684,0.0,0.0,3.0,-0.3998318554051079,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1
3.0,-0.90460431535554,2.0,0.0,-0.627456214032633,4.0,4.0,0.9184771676276684,0.0,3.0,3.0,0.2158353218574868,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1,2
0.0,-0.5727307703292022,2.0,3.0,-0.6373806284360215,0.0,2.0,-1.7645135849361149,0.0,3.0,0.0,-1.3673088482463285,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
0.0,-1.0705410878687087,4.0,0.0,-0.4427912174552969,0.0,2.0,-0.8701833340815202,0.0,1.0,0.0,-0.3118794015104515,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,2.0,3.0,-0.7692335626524688,0.0,2.0,0.9184771676276684,2.0,0.0,1.0,-1.3673088482463285,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0
0.0,-0.5727307703292022,2.0,4.0,-0.8192100780409609,0.0,2.0,0.9184771676276684,0.0,2.0,0.0,0.039930414068174,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,2
0.0,-0.90460431535554,4.0,3.0,-0.6161140261430461,0.0,4.0,0.0241469167730741,0.0,2.0,1.0,0.479692683541456,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,2
0.0,-0.90460431535554,4.0,4.0,-1.0393194117732558,0.0,3.0,0.9184771676276684,0.0,2.0,0.0,0.3917402296467996,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1,2
1.0,0.2569530922366421,3.0,0.0,-0.4629944896336235,4.0,2.0,0.9184771676276684,0.0,3.0,2.0,0.5676451374361124,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1
3.0,0.0080479334668887,2.0,9.0,-0.6022907346526122,3.0,4.0,0.9184771676276684,0.0,3.0,0.0,0.039930414068174,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,-0.0749204527896956,2.0,0.0,-0.4775266678671567,0.0,2.0,0.0241469167730741,0.0,3.0,1.0,-1.3673088482463285,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0
0.0,-0.0749204527896956,1.0,2.0,-0.7383969893276545,4.0,4.0,0.9184771676276684,0.0,2.0,2.0,-0.1359744937211387,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,1
1.0,-1.2364778603818776,1.0,0.0,-0.829488935815899,1.0,1.0,-1.7645135849361149,0.0,0.0,1.0,-0.3118794015104515,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1
0.0,-0.0749204527896956,2.0,0.0,-0.7199659340070759,0.0,3.0,0.9184771676276684,0.0,3.0,2.0,-1.1914039404570154,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
1.0,-0.0749204527896956,0.0,9.0,0.0275551365910082,0.0,2.0,-1.7645135849361149,0.0,3.0,0.0,-0.3118794015104515,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,-0.5727307703292022,4.0,0.0,-0.4629944896336235,0.0,3.0,-0.8701833340815202,0.0,1.0,1.0,-0.4877843092997643,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
3.0,-0.0749204527896956,3.0,9.0,-0.0957911567082488,0.0,2.0,-1.7645135849361149,0.0,1.0,3.0,-0.3998318554051079,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,-1.1535094741252931,2.0,4.0,-0.3339771023895729,0.0,1.0,-1.7645135849361149,2.0,0.0,0.0,0.8315024991200816,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,-0.9875727016121244,2.0,3.0,-0.8340966996460436,0.0,2.0,0.9184771676276684,0.0,0.0,1.0,-0.4877843092997643,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1,1
1.0,0.2569530922366421,1.0,7.0,-0.508363241191971,0.0,3.0,0.9184771676276684,0.0,3.0,3.0,-0.1359744937211387,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1
3.0,1.2525737273156552,2.0,3.0,0.0275551365910082,0.0,2.0,0.9184771676276684,0.0,1.0,2.0,-0.9275465787730462,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1,1
2.0,-0.9875727016121244,2.0,3.0,-0.7780946469412086,0.0,1.0,0.9184771676276684,0.0,1.0,1.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
0.0,-0.0749204527896956,1.0,3.0,-0.4282590392217637,2.0,2.0,0.9184771676276684,0.0,3.0,0.0,-1.1914039404570154,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,0
3.0,-0.0749204527896956,4.0,9.0,0.062290587002868,0.0,2.0,0.0241469167730741,0.0,1.0,0.0,0.8315024991200816,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,2
1.0,0.7547634097761486,2.0,4.0,-0.4885144123851939,1.0,2.0,0.9184771676276684,1.0,3.0,3.0,0.1278828679628304,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,2
3.0,-0.5727307703292022,2.0,4.0,-0.6373806284360215,0.0,1.0,0.9184771676276684,0.0,0.0,0.0,-0.3998318554051079,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.738667542842371,2.0,1.0,-0.7649802421938737,4.0,4.0,0.9184771676276684,0.0,3.0,3.0,0.039930414068174,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,2.0,4.0,-0.9110109112723046,1.0,0.0,0.9184771676276684,0.0,2.0,1.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
2.0,-0.9875727016121244,2.0,0.0,-0.7862468444868491,1.0,4.0,-1.7645135849361149,0.0,3.0,3.0,0.1278828679628304,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,2
0.0,0.0080479334668887,2.0,4.0,0.0303906835634049,3.0,1.0,0.9184771676276684,0.0,1.0,2.0,-0.6636892170890771,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
0.0,-0.0749204527896956,1.0,1.0,-0.1627809539311212,0.0,2.0,-1.7645135849361149,2.0,3.0,2.0,-1.1914039404570154,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1,0
3.0,-0.5727307703292022,3.0,3.0,-0.6682172017608358,0.0,3.0,0.9184771676276684,0.0,0.0,0.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
1.0,1.7503840448551615,0.0,9.0,2.6408661150261312,4.0,2.0,-0.8701833340815202,0.0,1.0,2.0,0.1278828679628304,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,2
1.0,2.2481943623946683,3.0,4.0,1.5771815570058132,4.0,2.0,-0.8701833340815202,0.0,1.0,3.0,-0.6636892170890771,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,-1.2364778603818776,4.0,0.0,-0.1312354938632078,0.0,2.0,-1.7645135849361149,0.0,2.0,0.0,-0.3118794015104515,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1
1.0,0.5058582510063954,2.0,3.0,-0.2634428714512046,1.0,2.0,-0.8701833340815202,1.0,3.0,2.0,-1.3673088482463285,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
3.0,-0.90460431535554,2.0,0.0,-0.9879251228985656,0.0,2.0,0.9184771676276684,0.0,1.0,0.0,0.1278828679628304,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,2
1.0,-0.2408572253028645,4.0,9.0,-0.156046529871679,0.0,3.0,-0.8701833340815202,0.0,2.0,1.0,-0.6636892170890771,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.5727307703292022,4.0,0.0,-0.7040159822873443,0.0,2.0,0.0241469167730741,0.0,1.0,1.0,-0.3998318554051079,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
3.0,1.7503840448551615,2.0,9.0,-0.0901200627634554,4.0,2.0,0.9184771676276684,0.0,1.0,0.0,-0.2239269476157951,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1
0.0,-0.90460431535554,2.0,3.0,-0.6664449849030879,0.0,1.0,0.9184771676276684,0.0,0.0,2.0,-1.1914039404570154,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
